sku,date,region,channel,brand,segment,category,pack_type,price_unit,promotion_flag,delivery_days,stock_available,delivered_qty,units_sold,month,day_of_week,is_weekend,day,week_of_year,quarter,is_month_start,is_month_end,l_1,l_7,l_14,mo_sin,mo_cos,dow_sin,dow_cos,cat_roll_mean_7,cat_roll_mean_14,cat_trend_7_14,roll_mean_7,roll_mean_14,roll_std_7,lag_diff_1_7,trend_7_14,promo_l_1,promo_roll_7,promo_change,price_l_1,price_change_1,price_roll_mean_7,stock_l_1,delivery_l_1,is_stockout,trend,promo_price_interaction
RE-015,2024-12-31,PL-North,Retail,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Single,4.63,0,4.0,142.0,177,14,12,1,0,31,1,4,0,1,15.0,22.0,30.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,15.571428571428571,18.285714285714285,-2.7142857142857135,17.714285714285715,20.071428571428573,9.322272357358024,-7.0,-2.3571428571428577,0.0,0.14285714285714285,0.0,5.52,-0.8899999999999997,5.358571428571429,121.0,180.0,0,1075,0.0
RE-015,2024-12-31,PL-North,E-commerce,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Multipack,5.7,0,4.0,217.0,187,30,12,1,0,31,1,4,0,1,26.0,14.0,37.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,17.285714285714285,18.357142857142858,-1.071428571428573,19.571428571428573,22.5,12.712948030218952,12.0,-2.928571428571427,1.0,0.42857142857142855,-1.0,6.39,-0.6899999999999995,4.922857142857143,111.0,130.0,0,1075,0.0
YO-024,2024-12-31,PL-South,E-commerce,YoBrand2,Yogurt-Seg3,Yogurt,Multipack,1.62,0,4.0,276.0,259,38,12,1,0,31,1,4,0,1,43.0,10.0,14.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,20.285714285714285,22.071428571428573,-1.7857142857142883,16.714285714285715,13.928571428571429,13.889015872435394,33.0,2.7857142857142865,1.0,0.14285714285714285,-1.0,7.25,-5.63,6.7542857142857144,191.0,200.0,0,1075,0.0
MI-026,2024-12-31,PL-North,E-commerce,MiBrand4,Milk-Seg2,Milk,Multipack,6.32,0,3.0,108.0,136,14,12,1,0,31,1,4,0,1,14.0,19.0,14.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,13.571428571428571,14.642857142857142,-1.0714285714285712,12.0,15.285714285714286,4.39696865275767,-5.0,-3.2857142857142865,0.0,0.0,0.0,6.03,0.29000000000000004,4.997142857142857,160.0,239.0,0,1075,0.0
RE-015,2024-12-31,PL-North,Discount,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Carton,5.16,0,5.0,175.0,181,16,12,1,0,31,1,4,0,1,12.0,10.0,24.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,14.714285714285714,17.214285714285715,-2.5000000000000018,18.142857142857142,19.5,6.74360367134593,2.0,-1.3571428571428577,0.0,0.0,0.0,5.33,-0.16999999999999993,5.201428571428572,99.0,160.0,0,1075,0.0
MI-026,2024-12-31,PL-North,Retail,MiBrand4,Milk-Seg2,Milk,Single,8.89,0,4.0,139.0,203,11,12,1,0,31,1,4,0,1,14.0,14.0,29.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,13.285714285714286,14.071428571428571,-0.7857142857142847,9.857142857142858,13.5,3.436498771936938,0.0,-3.6428571428571423,0.0,0.0,0.0,2.39,6.5,4.142857142857143,126.0,164.0,0,1075,0.0
MI-026,2024-12-31,PL-South,Discount,MiBrand4,Milk-Seg2,Milk,Multipack,1.83,0,2.0,170.0,178,14,12,1,0,31,1,4,0,1,13.0,16.0,10.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,12.142857142857142,13.642857142857142,-1.5,15.0,13.214285714285714,6.3508529610858675,-3.0,1.7857142857142865,0.0,0.0,0.0,3.42,-1.5899999999999999,4.741428571428571,154.0,162.0,0,1075,0.0
YO-024,2024-12-31,PL-North,E-commerce,YoBrand2,Yogurt-Seg3,Yogurt,Carton,6.48,0,3.0,101.0,134,12,12,1,0,31,1,4,0,1,35.0,15.0,13.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,17.857142857142858,18.428571428571427,-0.5714285714285694,17.857142857142858,15.357142857142858,7.988086367179854,20.0,2.5,1.0,0.14285714285714285,-1.0,4.67,1.8100000000000005,4.064285714285714,171.0,239.0,0,1075,0.0
SN-019,2024-12-31,PL-South,E-commerce,SnBrand2,SnackBar-Seg1,SnackBar,Single,2.53,1,3.0,152.0,189,31,12,1,0,31,1,4,0,1,20.0,18.0,43.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,16.0,17.714285714285715,-1.7142857142857153,13.428571428571429,16.571428571428573,7.04407890494195,2.0,-3.142857142857144,0.0,0.14285714285714285,1.0,4.83,-2.3000000000000003,4.738571428571428,205.0,195.0,0,1075,2.53
YO-018,2024-12-31,PL-North,Retail,YoBrand2,Yogurt-Seg1,Yogurt,Single,4.47,0,1.0,127.0,176,12,12,1,0,31,1,4,0,1,10.0,7.0,18.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,17.571428571428573,15.714285714285714,1.8571428571428594,15.142857142857142,14.857142857142858,12.469009201864866,3.0,0.2857142857142847,0.0,0.14285714285714285,0.0,1.9,2.57,3.5700000000000003,122.0,141.0,0,1075,0.0
YO-012,2024-12-31,PL-North,Retail,YoBrand1,Yogurt-Seg2,Yogurt,Carton,6.66,0,2.0,127.0,187,7,12,1,0,31,1,4,0,1,19.0,18.0,7.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,14.142857142857142,15.142857142857142,-1.0,13.0,13.571428571428571,6.879922480183459,1.0,-0.5714285714285712,0.0,0.0,0.0,6.08,0.5800000000000001,4.658571428571428,220.0,187.0,0,1075,0.0
MI-011,2024-12-31,PL-Central,Discount,MiBrand1,Milk-Seg2,Milk,Carton,6.75,1,4.0,51.0,76,5,12,1,0,31,1,4,0,1,11.0,8.0,16.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,12.142857142857142,11.142857142857142,1.0,10.142857142857142,10.285714285714286,4.450789122113342,3.0,-0.14285714285714413,0.0,0.14285714285714285,1.0,3.62,3.13,5.792857142857144,177.0,201.0,0,1075,6.75
YO-003,2024-12-31,PL-South,Retail,YoBrand1,Yogurt-Seg3,Yogurt,Single,3.72,0,5.0,158.0,160,17,12,1,0,31,1,4,0,1,12.0,10.0,20.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,15.285714285714286,15.357142857142858,-0.07142857142857117,11.285714285714286,13.857142857142858,5.345224838248302,2.0,-2.571428571428571,0.0,0.0,0.0,6.55,-2.8299999999999996,6.478571428571429,110.0,142.0,0,1075,0.0
MI-006,2024-12-31,PL-Central,Retail,MiBrand1,Milk-Seg3,Milk,Single,4.2,0,4.0,107.0,139,8,12,1,0,31,1,4,0,1,6.0,5.0,17.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,10.142857142857142,10.571428571428571,-0.4285714285714288,13.428571428571429,15.928571428571429,11.267314717907773,1.0,-2.5,0.0,0.14285714285714285,0.0,8.89,-4.69,6.182857142857143,130.0,159.0,0,1075,0.0
YO-003,2024-12-31,PL-South,Discount,YoBrand1,Yogurt-Seg3,Yogurt,Multipack,5.86,0,4.0,280.0,242,25,12,1,0,31,1,4,0,1,9.0,19.0,13.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,14.142857142857142,14.357142857142858,-0.2142857142857153,14.142857142857142,13.428571428571429,6.743603671345898,-10.0,0.7142857142857135,0.0,0.0,0.0,5.41,0.4500000000000002,6.18,182.0,182.0,0,1075,0.0
YO-012,2024-12-31,PL-South,Discount,YoBrand1,Yogurt-Seg2,Yogurt,Single,2.61,0,1.0,123.0,173,8,12,1,0,31,1,4,0,1,33.0,23.0,37.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,12.571428571428571,15.5,-2.928571428571429,18.285714285714285,18.428571428571427,9.35796070580707,10.0,-0.14285714285714235,1.0,0.42857142857142855,-1.0,3.5,-0.8900000000000001,5.72,153.0,223.0,0,1075,0.0
MI-006,2024-12-31,PL-Central,E-commerce,MiBrand1,Milk-Seg3,Milk,Single,6.2,0,3.0,112.0,151,9,12,1,0,31,1,4,0,1,13.0,8.0,7.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,10.0,11.214285714285714,-1.2142857142857135,13.571428571428571,14.285714285714286,5.711308748356028,5.0,-0.7142857142857153,0.0,0.2857142857142857,0.0,4.77,1.4300000000000006,4.584285714285714,153.0,165.0,0,1075,0.0
MI-011,2024-12-31,PL-Central,Retail,MiBrand1,Milk-Seg2,Milk,Single,5.26,1,3.0,151.0,191,21,12,1,0,31,1,4,0,1,8.0,7.0,11.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,12.285714285714286,12.0,0.2857142857142865,12.285714285714286,11.857142857142858,6.07492896293954,1.0,0.4285714285714288,0.0,0.0,1.0,4.18,1.08,5.652857142857143,114.0,155.0,0,1075,5.26
YO-003,2024-12-31,PL-North,E-commerce,YoBrand1,Yogurt-Seg3,Yogurt,Single,4.61,0,3.0,206.0,173,17,12,1,0,31,1,4,0,1,13.0,12.0,22.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,13.857142857142858,13.142857142857142,0.7142857142857153,15.857142857142858,15.571428571428571,4.980915960897562,1.0,0.2857142857142865,0.0,0.14285714285714285,0.0,2.86,1.7500000000000004,4.527142857142858,117.0,167.0,0,1075,0.0
YO-003,2024-12-31,PL-North,Discount,YoBrand1,Yogurt-Seg3,Yogurt,Single,2.26,0,2.0,78.0,115,4,12,1,0,31,1,4,0,1,14.0,10.0,16.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,13.285714285714286,12.642857142857142,0.6428571428571441,11.285714285714286,11.785714285714286,7.454624643228391,4.0,-0.5,0.0,0.14285714285714285,0.0,3.23,-0.9700000000000002,4.61,151.0,217.0,0,1075,0.0
YO-012,2024-12-31,PL-South,Retail,YoBrand1,Yogurt-Seg2,Yogurt,Multipack,2.48,0,4.0,131.0,133,12,12,1,0,31,1,4,0,1,19.0,17.0,17.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,13.0,15.285714285714286,-2.2857142857142865,17.571428571428573,15.928571428571429,3.258688021128669,2.0,1.6428571428571441,0.0,0.0,0.0,5.44,-2.9600000000000004,4.441428571428571,176.0,189.0,0,1075,0.0
MI-006,2024-12-31,PL-Central,Discount,MiBrand1,Milk-Seg3,Milk,Carton,2.52,0,5.0,117.0,172,13,12,1,0,31,1,4,0,1,23.0,14.0,12.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,9.571428571428571,12.5,-2.928571428571429,14.428571428571429,12.714285714285714,4.577377082170581,9.0,1.7142857142857153,0.0,0.0,0.0,2.89,-0.3700000000000001,5.748571428571429,253.0,243.0,0,1075,0.0
MI-011,2024-12-31,PL-North,Discount,MiBrand1,Milk-Seg2,Milk,Single,4.55,1,2.0,88.0,94,18,12,1,0,31,1,4,0,1,8.0,13.0,5.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,13.714285714285714,12.285714285714286,1.428571428571427,12.857142857142858,12.642857142857142,5.145501965424759,-5.0,0.2142857142857153,0.0,0.14285714285714285,1.0,7.57,-3.0200000000000005,5.252857142857143,130.0,153.0,0,1075,4.55
YO-003,2024-12-31,PL-Central,E-commerce,YoBrand1,Yogurt-Seg3,Yogurt,Multipack,6.25,0,5.0,173.0,188,22,12,1,0,31,1,4,0,1,19.0,18.0,10.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,14.714285714285714,13.428571428571429,1.2857142857142847,15.285714285714286,14.785714285714286,5.7652489311472355,1.0,0.5,0.0,0.14285714285714285,0.0,7.02,-0.7699999999999996,5.907142857142857,259.0,240.0,0,1075,0.0
YO-001,2024-12-31,PL-South,Retail,YoBrand3,Yogurt-Seg1,Yogurt,Carton,6.9,0,5.0,107.0,163,7,12,1,0,31,1,4,0,1,5.0,14.0,5.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,13.0,15.142857142857142,-2.1428571428571423,12.857142857142858,11.5,4.561745697594681,-9.0,1.3571428571428577,0.0,0.14285714285714285,0.0,4.41,2.49,5.24,142.0,157.0,0,1075,0.0
YO-014,2024-12-31,PL-Central,Discount,YoBrand4,Yogurt-Seg3,Yogurt,Multipack,7.08,0,3.0,191.0,199,17,12,1,0,31,1,4,0,1,15.0,16.0,19.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,12.571428571428571,12.571428571428571,0.0,12.857142857142858,10.214285714285714,9.209208641871667,-1.0,2.642857142857144,0.0,0.2857142857142857,0.0,2.91,4.17,5.202857142857143,178.0,166.0,0,1075,0.0
YO-001,2024-12-31,PL-South,E-commerce,YoBrand3,Yogurt-Seg1,Yogurt,Single,2.04,0,1.0,142.0,146,11,12,1,0,31,1,4,0,1,36.0,10.0,10.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,14.714285714285714,15.5,-0.7857142857142865,18.571428571428573,15.428571428571429,11.012979355547461,26.0,3.142857142857144,1.0,0.2857142857142857,-1.0,8.85,-6.81,5.498571428571429,213.0,202.0,0,1075,0.0
YO-014,2024-12-31,PL-Central,E-commerce,YoBrand4,Yogurt-Seg3,Yogurt,Single,3.67,0,5.0,205.0,277,13,12,1,0,31,1,4,0,1,10.0,17.0,8.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,12.285714285714286,12.714285714285714,-0.42857142857142705,14.285714285714286,14.785714285714286,7.2044959507769875,-7.0,-0.5,0.0,0.14285714285714285,0.0,4.69,-1.0200000000000005,4.187142857142857,185.0,207.0,0,1075,0.0
MI-011,2024-12-31,PL-North,Retail,MiBrand1,Milk-Seg2,Milk,Single,4.09,0,1.0,214.0,230,16,12,1,0,31,1,4,0,1,15.0,11.0,18.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,13.857142857142858,12.714285714285714,1.1428571428571441,14.142857142857142,13.714285714285714,7.03393136703727,4.0,0.4285714285714288,0.0,0.2857142857142857,0.0,5.55,-1.46,4.005714285714285,222.0,200.0,0,1075,0.0
JU-021,2024-12-31,PL-Central,Discount,JuBrand3,Juice-Seg3,Juice,Carton,6.71,0,4.0,81.0,120,5,12,1,0,31,1,4,0,1,7.0,23.0,6.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,11.142857142857142,12.428571428571429,-1.2857142857142865,13.571428571428571,13.357142857142858,7.480132415430998,-16.0,0.21428571428571352,0.0,0.42857142857142855,0.0,3.61,3.1,5.0842857142857145,148.0,154.0,0,1075,0.0
MI-002,2024-12-31,PL-South,E-commerce,MiBrand2,Milk-Seg1,Milk,Multipack,8.81,0,1.0,0.0,159,0,12,1,0,31,1,4,0,1,15.0,12.0,19.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,13.285714285714286,14.142857142857142,-0.8571428571428559,16.142857142857142,16.428571428571427,2.968084198523258,3.0,-0.2857142857142847,0.0,0.2857142857142857,0.0,6.64,2.170000000000001,5.329999999999999,214.0,195.0,1,1075,0.0
MI-011,2024-12-31,PL-South,Discount,MiBrand1,Milk-Seg2,Milk,Multipack,6.14,0,1.0,158.0,180,9,12,1,0,31,1,4,0,1,13.0,0.0,14.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,13.285714285714286,12.785714285714286,0.5,9.428571428571429,10.357142857142858,4.613644360558491,13.0,-0.9285714285714288,0.0,0.2857142857142857,0.0,5.14,1.0,5.622857142857143,160.0,174.0,0,1075,0.0
YO-001,2024-12-31,PL-North,Retail,YoBrand3,Yogurt-Seg1,Yogurt,Single,1.96,1,1.0,77.0,102,14,12,1,0,31,1,4,0,1,19.0,13.0,12.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,13.857142857142858,15.357142857142858,-1.5,17.0,14.571428571428571,5.802298395176473,6.0,2.428571428571429,1.0,0.14285714285714285,0.0,7.0,-5.04,6.378571428571428,137.0,206.0,0,1075,1.96
MI-011,2024-12-31,PL-South,E-commerce,MiBrand1,Milk-Seg2,Milk,Multipack,3.6,0,1.0,85.0,133,6,12,1,0,31,1,4,0,1,13.0,7.0,9.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,12.285714285714286,12.428571428571429,-0.14285714285714235,10.571428571428571,11.714285714285714,4.035556254807265,6.0,-1.1428571428571423,0.0,0.14285714285714285,0.0,5.02,-1.4199999999999995,4.582857142857143,243.0,237.0,0,1075,0.0
YO-001,2024-12-31,PL-North,E-commerce,YoBrand3,Yogurt-Seg1,Yogurt,Carton,7.39,0,3.0,118.0,184,11,12,1,0,31,1,4,0,1,6.0,30.0,15.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,17.0,15.214285714285714,1.7857142857142865,12.142857142857142,13.357142857142858,9.511897312113453,-24.0,-1.2142857142857153,0.0,0.2857142857142857,0.0,3.87,3.5199999999999996,4.590000000000001,113.0,108.0,0,1075,0.0
YO-014,2024-12-31,PL-North,Discount,YoBrand4,Yogurt-Seg3,Yogurt,Single,2.74,0,5.0,252.0,211,18,12,1,0,31,1,4,0,1,11.0,13.0,10.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,13.142857142857142,13.285714285714286,-0.14285714285714413,13.857142857142858,12.642857142857142,3.287784027201804,-2.0,1.2142857142857153,0.0,0.0,0.0,1.98,0.7600000000000002,4.785714285714286,161.0,222.0,0,1075,0.0
YO-001,2024-12-31,PL-North,Discount,YoBrand3,Yogurt-Seg1,Yogurt,Carton,2.07,0,3.0,274.0,230,26,12,1,0,31,1,4,0,1,6.0,3.0,16.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,19.714285714285715,15.428571428571429,4.2857142857142865,12.285714285714286,13.928571428571429,9.690446940402733,3.0,-1.6428571428571423,0.0,0.14285714285714285,0.0,2.6,-0.5300000000000002,5.210000000000001,159.0,200.0,0,1075,0.0
YO-005,2024-12-31,PL-Central,Discount,YoBrand2,Yogurt-Seg1,Yogurt,Single,2.73,0,4.0,193.0,235,17,12,1,0,31,1,4,0,1,23.0,10.0,10.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,18.428571428571427,16.357142857142858,2.0714285714285694,12.428571428571429,13.785714285714286,5.769377287516784,13.0,-1.3571428571428577,0.0,0.0,0.0,8.23,-5.5,4.884285714285714,218.0,207.0,0,1075,0.0
MI-008,2024-12-31,PL-South,Retail,MiBrand3,Milk-Seg2,Milk,Single,4.21,1,3.0,98.0,161,5,12,1,0,31,1,4,0,1,8.0,9.0,18.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,9.285714285714286,12.785714285714286,-3.5,13.0,13.928571428571429,8.34665601703261,-1.0,-0.9285714285714288,0.0,0.0,1.0,6.74,-2.5300000000000002,4.982857142857143,177.0,161.0,0,1075,4.21
YO-012,2024-12-31,PL-North,E-commerce,YoBrand1,Yogurt-Seg2,Yogurt,Single,8.61,0,2.0,158.0,172,13,12,1,0,31,1,4,0,1,19.0,12.0,10.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,17.857142857142858,16.214285714285715,1.6428571428571423,17.857142857142858,15.071428571428571,6.414269805898255,7.0,2.7857142857142865,0.0,0.0,0.0,5.06,3.55,5.064285714285715,194.0,190.0,0,1075,0.0
YO-005,2024-12-31,PL-Central,E-commerce,YoBrand2,Yogurt-Seg1,Yogurt,Multipack,4.33,0,2.0,195.0,236,16,12,1,0,31,1,4,0,1,0.0,17.0,23.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,18.571428571428573,16.642857142857142,1.9285714285714306,15.714285714285714,17.285714285714285,12.499523800453176,-17.0,-1.5714285714285712,0.0,0.2857142857142857,0.0,2.61,1.7200000000000002,6.347142857142857,0.0,228.0,0,1075,0.0
YO-009,2024-12-31,PL-North,Retail,YoBrand4,Yogurt-Seg1,Yogurt,Single,5.89,0,5.0,173.0,223,17,12,1,0,31,1,4,0,1,13.0,13.0,12.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,20.285714285714285,16.285714285714285,4.0,15.714285714285714,15.214285714285714,5.313952882562657,0.0,0.5,0.0,0.0,0.0,3.73,2.1599999999999997,4.15,194.0,172.0,0,1075,0.0
YO-009,2024-12-31,PL-South,E-commerce,YoBrand4,Yogurt-Seg1,Yogurt,Carton,2.88,0,1.0,141.0,192,14,12,1,0,31,1,4,0,1,17.0,20.0,12.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,19.428571428571427,16.642857142857142,2.7857142857142847,20.142857142857142,18.428571428571427,10.15592719267215,-3.0,1.7142857142857153,0.0,0.14285714285714285,0.0,7.13,-4.25,6.168571428571428,173.0,160.0,0,1075,0.0
MI-008,2024-12-31,PL-Central,Discount,MiBrand3,Milk-Seg2,Milk,Multipack,3.18,1,3.0,129.0,168,22,12,1,0,31,1,4,0,1,9.0,36.0,20.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,16.285714285714285,15.214285714285714,1.0714285714285712,19.428571428571427,15.571428571428571,10.179344164485617,-27.0,3.857142857142856,0.0,0.2857142857142857,1.0,8.29,-5.109999999999999,6.225714285714285,109.0,146.0,0,1075,3.18
YO-009,2024-12-31,PL-North,E-commerce,YoBrand4,Yogurt-Seg1,Yogurt,Multipack,8.19,0,3.0,248.0,216,24,12,1,0,31,1,4,0,1,23.0,9.0,7.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,20.285714285714285,17.571428571428573,2.7142857142857117,17.428571428571427,18.357142857142858,7.345228447936841,14.0,-0.9285714285714306,0.0,0.0,0.0,4.96,3.2299999999999995,5.372857142857143,193.0,215.0,0,1075,0.0
MI-006,2024-12-31,PL-South,E-commerce,MiBrand1,Milk-Seg3,Milk,Single,7.08,0,3.0,155.0,213,11,12,1,0,31,1,4,0,1,20.0,15.0,7.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,11.428571428571429,10.714285714285714,0.7142857142857153,14.857142857142858,12.0,10.83864338725978,5.0,2.8571428571428577,0.0,0.14285714285714285,0.0,1.71,5.37,4.518571428571429,297.0,330.0,0,1075,0.0
YO-009,2024-12-31,PL-North,Discount,YoBrand4,Yogurt-Seg1,Yogurt,Carton,2.93,1,2.0,211.0,251,44,12,1,0,31,1,4,0,1,12.0,18.0,20.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,18.714285714285715,16.357142857142858,2.3571428571428577,15.857142857142858,14.428571428571429,5.756983337031393,-6.0,1.4285714285714288,0.0,0.14285714285714285,1.0,3.98,-1.0499999999999998,3.7871428571428574,126.0,154.0,0,1075,2.93
MI-008,2024-12-31,PL-Central,E-commerce,MiBrand3,Milk-Seg2,Milk,Single,4.05,0,4.0,198.0,219,18,12,1,0,31,1,4,0,1,9.0,11.0,13.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,16.142857142857142,15.428571428571429,0.7142857142857135,10.428571428571429,10.285714285714286,1.6183471874255693,-2.0,0.14285714285714235,0.0,0.0,0.0,4.65,-0.6000000000000005,5.3,167.0,191.0,0,1075,0.0
YO-009,2024-12-31,PL-Central,Retail,YoBrand4,Yogurt-Seg1,Yogurt,Single,7.15,0,1.0,102.0,146,6,12,1,0,31,1,4,0,1,0.0,27.0,20.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,15.714285714285714,14.5,1.2142857142857135,13.714285714285714,14.5,9.322272357358091,-27.0,-0.7857142857142865,0.0,0.14285714285714285,0.0,6.33,0.8200000000000003,5.765714285714286,0.0,197.0,0,1075,0.0
YO-009,2024-12-31,PL-South,Retail,YoBrand4,Yogurt-Seg1,Yogurt,Single,1.77,0,5.0,133.0,192,9,12,1,0,31,1,4,0,1,20.0,31.0,8.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,18.0,17.285714285714285,0.7142857142857153,16.714285714285715,18.0,7.73981665834289,-11.0,-1.2857142857142847,0.0,0.14285714285714285,0.0,3.17,-1.4,6.071428571428571,210.0,191.0,0,1075,0.0
YO-009,2024-12-31,PL-Central,E-commerce,YoBrand4,Yogurt-Seg1,Yogurt,Multipack,5.87,0,3.0,242.0,274,19,12,1,0,31,1,4,0,1,9.0,8.0,14.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,16.571428571428573,15.0,1.571428571428573,13.428571428571429,14.571428571428571,6.023762469230808,1.0,-1.1428571428571423,0.0,0.2857142857142857,0.0,8.75,-2.88,5.242857142857143,218.0,197.0,0,1075,0.0
YO-012,2024-12-31,PL-Central,Discount,YoBrand1,Yogurt-Seg2,Yogurt,Carton,7.32,0,4.0,111.0,144,9,12,1,0,31,1,4,0,1,3.0,15.0,23.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,17.571428571428573,16.285714285714285,1.2857142857142883,11.857142857142858,12.857142857142858,5.336308693862264,-12.0,-1.0,0.0,0.0,0.0,6.99,0.33000000000000007,5.138571428571429,62.0,102.0,0,1075,0.0
MI-008,2024-12-31,PL-Central,Retail,MiBrand3,Milk-Seg2,Milk,Multipack,4.39,0,3.0,122.0,155,9,12,1,0,31,1,4,0,1,19.0,19.0,17.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,15.571428571428571,15.142857142857142,0.4285714285714288,10.571428571428571,10.285714285714286,7.0912420834233005,0.0,0.2857142857142847,0.0,0.0,0.0,7.91,-3.5200000000000005,7.638571428571429,220.0,218.0,0,1075,0.0
YO-009,2024-12-31,PL-Central,Discount,YoBrand4,Yogurt-Seg1,Yogurt,Multipack,1.64,0,1.0,154.0,190,12,12,1,0,31,1,4,0,1,16.0,0.0,12.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,13.857142857142858,14.285714285714286,-0.4285714285714288,13.0,13.357142857142858,9.092121131323893,16.0,-0.35714285714285765,0.0,0.14285714285714285,0.0,2.65,-1.01,2.8757142857142854,135.0,164.0,0,1075,0.0
MI-002,2024-12-31,PL-South,Discount,MiBrand2,Milk-Seg1,Milk,Single,7.54,0,2.0,258.0,221,17,12,1,0,31,1,4,0,1,10.0,17.0,14.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,15.428571428571429,14.857142857142858,0.5714285714285712,13.571428571428571,13.857142857142858,5.061526214398967,-7.0,-0.2857142857142865,0.0,0.0,0.0,3.13,4.41,4.24,99.0,157.0,0,1075,0.0
YO-005,2024-12-31,PL-South,Retail,YoBrand2,Yogurt-Seg1,Yogurt,Carton,3.26,0,1.0,206.0,175,14,12,1,0,31,1,4,0,1,15.0,22.0,15.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,14.857142857142858,16.714285714285715,-1.8571428571428577,18.571428571428573,17.857142857142858,6.2411842588069755,-7.0,0.7142857142857153,0.0,0.2857142857142857,0.0,4.77,-1.5099999999999998,5.395714285714285,182.0,200.0,0,1075,0.0
